episode,reward,avg_team_return,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
4397,1266.9072717428207,1266.9072717428207,1,0.03,0.0011179152701515705,-6.95720370610555,96077,19,0,10,nan,,
4398,1264.3913449048996,1264.3913449048996,1,0.03,0.001216546690557152,-7.071326494216919,96096,19,0,10,nan,,
4399,1231.6629266142845,1231.6629266142845,1,0.03,0.0012561152689158916,-6.985159993171692,96118,22,6,10,nan,,
4400,1267.9169546961784,1267.9169546961784,1,0.03,0.0012406091729644686,-7.2088711857795715,96136,18,0,10,nan,,
4401,1267.962846338749,1267.962846338749,1,0.03,0.0012596952765306924,-6.6680251359939575,96154,18,0,10,nan,,
4402,1257.8460209965706,1257.8460209965706,1,0.03,0.0013688198872841895,-7.277799129486084,96175,21,0,10,nan,,
4403,1265.979377746582,1265.979377746582,1,0.03,0.0012580777576658875,-7.019734978675842,96195,20,0,10,nan,,
4404,1267.950395822525,1267.950395822525,1,0.03,0.0012222666060552,-7.170833031336467,96213,18,0,10,nan,,
4405,1264.9221497178078,1264.9221497178078,1,0.03,0.0013047987071331591,-6.962266027927399,96234,21,0,10,nan,,
4406,1266.015008866787,1266.015008866787,1,0.03,0.0012058515567332506,-7.029295325279236,96254,20,0,10,nan,,
4407,1266.1297696232796,1266.1297696232796,1,0.03,0.001074655933189206,-7.1370849609375,96274,20,0,10,nan,,
4408,1266.0978350639343,1266.0978350639343,1,0.03,0.0012330949626630171,-6.968235731124878,96294,20,0,10,nan,,
4409,1266.0505772829056,1266.0505772829056,1,0.03,0.0012518069590441883,-7.374853789806366,96314,20,0,10,nan,,
4410,1267.9207766652107,1267.9207766652107,1,0.03,0.0013288847985677421,-7.180171608924866,96332,18,0,10,nan,,
4411,1264.6131450533867,1264.6131450533867,1,0.03,0.0012409610790200531,-7.019802629947662,96351,19,0,10,nan,,
4412,1266.0505598783493,1266.0505598783493,1,0.03,0.0011771227844292298,-7.027518630027771,96371,20,0,10,nan,,
4413,1260.0935321450233,1260.0935321450233,1,0.03,0.0011106709062005393,-7.188866496086121,96392,21,0,10,nan,,
4414,1246.6372051239014,1246.6372051239014,1,0.03,0.0011780850210925565,-7.0675971905390425,96414,22,2,10,nan,,
4415,1267.9543533325195,1267.9543533325195,1,0.03,0.001218893873738125,-6.8942301869392395,96432,18,0,10,nan,,
4416,1267.95034968853,1267.95034968853,1,0.03,0.001145711081335321,-6.986040890216827,96450,18,0,10,nan,,
4417,1267.942119896412,1267.942119896412,1,0.03,0.001257161848479882,-6.968205094337463,96468,18,0,10,nan,,
4418,1267.9658484458923,1267.9658484458923,1,0.03,0.0011058351665269583,-7.148094058036804,96486,18,0,10,nan,,
4419,1264.0335494875908,1264.0335494875908,1,0.03,0.001246358544449322,-7.154763102531433,96508,22,0,10,nan,,
4420,1266.838357925415,1266.838357925415,1,0.03,0.0011921335499209817,-7.123441398143768,96527,19,0,10,nan,,
4421,1268.9554662704468,1268.9554662704468,1,0.03,0.0012251121690496803,-7.018893301486969,96544,17,0,10,nan,,
4422,1267.9589190483093,1267.9589190483093,1,0.03,0.0011586771724978462,-7.1286121010780334,96562,18,0,10,nan,,
4423,1246.5970044136047,1246.5970044136047,1,0.03,0.001221231032104697,-6.976127902666728,96584,22,2,10,nan,,
4424,1267.924674630165,1267.924674630165,1,0.03,0.0010391664618509822,-6.8522403836250305,96602,18,0,10,nan,,
4425,1260.127217411995,1260.127217411995,1,0.03,0.0011543498636456206,-7.29139244556427,96623,21,0,10,nan,,
4426,1266.8603619337082,1266.8603619337082,1,0.03,0.0012146023160312324,-7.136508643627167,96642,19,0,10,nan,,
4427,1266.8653755784035,1266.8653755784035,1,0.03,0.0010970916773658246,-7.087201197942098,96661,19,0,10,nan,,
4428,1244.0222859978676,1244.0222859978676,1,0.03,0.001198995701270178,-7.17620724439621,96683,22,4,10,nan,,
4429,1264.907153069973,1264.907153069973,1,0.03,0.0012922892055939883,-7.0944834152857466,96704,21,0,10,nan,,
4430,1225.6671316027641,1225.6671316027641,1,0.03,0.0012461950595024974,-7.005961934725444,96727,23,6,10,nan,,
4431,1254.8549793958664,1254.8549793958664,1,0.03,0.0012771381589118391,-7.208734313646953,96748,21,2,10,nan,,
4432,1263.5624776482582,1263.5624776482582,1,0.03,0.00110593524586875,-7.058206737041473,96768,20,0,10,nan,,
4433,1267.945321381092,1267.945321381092,1,0.03,0.0013000063045183197,-7.094283640384674,96786,18,0,10,nan,,
4434,1266.0441710948944,1266.0441710948944,1,0.03,0.001145708205876872,-7.017624298731486,96806,20,0,10,nan,,
4435,1264.8955852389336,1264.8955852389336,1,0.03,0.0010979295417200773,-7.208079516887665,96827,21,0,10,nan,,
4436,1248.5645745396614,1248.5645745396614,1,0.03,0.0011972963606240229,-7.278815905253093,96847,20,0,10,nan,,
4437,1265.99671459198,1265.99671459198,1,0.03,0.0010568207420874388,-7.191731691360474,96867,20,0,10,nan,,
4438,1263.6204087138176,1263.6204087138176,1,0.03,0.0011794495425419883,-7.116239547729492,96887,20,0,10,nan,,
4439,1267.9868095517159,1267.9868095517159,1,0.03,0.0011780765489675105,-7.122183680534363,96905,18,0,10,nan,,
4440,1268.906725525856,1268.906725525856,1,0.03,0.0011312623682897538,-7.161517143249512,96922,17,0,10,nan,,
4441,1266.059549689293,1266.059549689293,1,0.03,0.0012011907791020348,-7.106213251749675,96942,20,0,10,nan,,
4442,1266.874201476574,1266.874201476574,1,0.03,0.0013268173497635871,-7.068337500095367,96961,19,0,10,nan,,
4443,1266.8506677150726,1266.8506677150726,1,0.03,0.0013079772936180234,-7.075209180514018,96980,19,0,10,nan,,
4444,1260.104072868824,1260.104072868824,1,0.03,0.0011537388141732662,-7.186358153820038,97001,21,0,10,nan,,
4445,1262.4219626188278,1262.4219626188278,1,0.03,0.0013179775414755568,-7.20317264397939,97022,21,0,10,nan,,
4446,1264.4242817163467,1264.4242817163467,1,0.03,0.0014627774944528937,-6.876804351806641,97041,19,0,10,nan,,
4447,1263.4374753832817,1263.4374753832817,1,0.03,0.0012428111367626116,-7.236594398816426,97061,20,0,10,nan,,
4448,1265.994598031044,1265.994598031044,1,0.03,0.0014477774850092829,-7.317448377609253,97081,20,0,10,nan,,
4449,1267.9309884905815,1267.9309884905815,1,0.03,0.0013944873426225968,-6.910069704055786,97099,18,0,10,nan,,
4450,1267.9584664702415,1267.9584664702415,1,0.03,0.0012944428337505088,-7.083028833071391,97117,18,0,10,nan,,
4451,1260.0726693868637,1260.0726693868637,1,0.03,0.001160701471962966,-7.085637092590332,97138,21,0,10,nan,,
4452,1263.563122689724,1263.563122689724,1,0.03,0.0011967751139309256,-7.156310478846232,97158,20,0,10,nan,,
4453,1264.415254354477,1264.415254354477,1,0.03,0.0011529944982612505,-7.071188569068909,97177,19,0,10,nan,,
4454,1260.0801492929459,1260.0801492929459,1,0.03,0.0013644733175169677,-6.835738857587178,97198,21,0,10,nan,,
4455,1252.5788544416428,1252.5788544416428,1,0.03,0.0012265801022294908,-7.08258444070816,97219,21,0,10,nan,,
4456,1262.9207779169083,1262.9207779169083,1,0.03,0.001203614508267492,-7.22670316696167,97237,18,0,10,nan,,
4457,1266.0088656544685,1266.0088656544685,1,0.03,0.0011517837323481218,-7.319006860256195,97257,20,0,10,nan,,
4458,1265.8810286521912,1265.8810286521912,1,0.03,0.0011093748005805537,-7.046343644460042,97277,20,0,10,nan,,
4459,1262.4074189662933,1262.4074189662933,1,0.03,0.001079816435230896,-7.4077863693237305,97298,21,0,10,nan,,
4460,1267.95806235075,1267.95806235075,1,0.03,0.0011135894194012508,-7.064216534296672,97316,18,0,10,nan,,
4461,1263.5394513607025,1263.5394513607025,1,0.03,0.0012603301991475746,-7.274177670478821,97336,20,0,10,nan,,
4462,1267.9441357254982,1267.9441357254982,1,0.03,0.001158446328190621,-7.103195607662201,97354,18,0,10,nan,,
4463,1268.9935220479965,1268.9935220479965,1,0.03,0.0012657470506383106,-7.082252860069275,97371,17,0,10,nan,,
4464,1265.9914941191673,1265.9914941191673,1,0.03,0.0012116074503865093,-7.145079334576924,97391,20,0,10,nan,,
4465,1267.967387020588,1267.967387020588,1,0.03,0.001169736051815562,-6.9587618708610535,97409,18,0,10,nan,,
4466,1267.9393381476402,1267.9393381476402,1,0.03,0.0011265692737651989,-7.080389380455017,97427,18,0,10,nan,,
4467,1265.456082880497,1265.456082880497,1,0.03,0.0012483264465117827,-7.170850118001302,97445,18,0,10,nan,,
4468,1267.9517568945885,1267.9517568945885,1,0.03,0.001110671440983424,-7.047437787055969,97463,18,0,10,nan,,
4469,1265.9933936595917,1265.9933936595917,1,0.03,0.0012973831064300612,-6.9101656675338745,97483,20,0,10,nan,,
4470,1241.264074742794,1241.264074742794,1,0.03,0.0013774365303106605,-7.0095376173655195,97503,20,0,10,nan,,
4471,1264.3551868200302,1264.3551868200302,1,0.03,0.001316497242078185,-7.252332031726837,97522,19,0,10,nan,,
4472,1266.067872107029,1266.067872107029,1,0.03,0.001442015019711107,-6.9831769069035845,97542,20,0,10,nan,,
4473,1264.428751051426,1264.428751051426,1,0.03,0.001226418380974792,-7.206964313983917,97561,19,0,10,nan,,
4474,1266.026035785675,1266.026035785675,1,0.03,0.0012630190583877265,-6.981392502784729,97581,20,0,10,nan,,
4475,1268.9039097428322,1268.9039097428322,1,0.03,0.0012071734781784471,-7.2189189195632935,97598,17,0,10,nan,,
4476,1265.9864532351494,1265.9864532351494,1,0.03,0.0012552923231851309,-7.1019033789634705,97618,20,0,10,nan,,
4477,1267.9547756910324,1267.9547756910324,1,0.03,0.0011626632476691157,-7.10643196105957,97636,18,0,10,nan,,
4478,1267.9147384762764,1267.9147384762764,1,0.03,0.0011943781610170845,-7.021859347820282,97654,18,0,10,nan,,
4479,1264.4066774249077,1264.4066774249077,1,0.03,0.0012095249665435403,-7.226807355880737,97673,19,0,10,nan,,
4480,1267.9611438512802,1267.9611438512802,1,0.03,0.0011628753964032512,-7.088655233383179,97691,18,0,10,nan,,
4481,1269.0464943647385,1269.0464943647385,1,0.03,0.0012435205455403775,-7.101809620857239,97708,17,0,10,nan,,
4482,1267.9306713938713,1267.9306713938713,1,0.03,0.0013167450088076293,-6.929131329059601,97726,18,0,10,nan,,
4483,1266.0733653903008,1266.0733653903008,1,0.03,0.0012632007157662884,-7.307903528213501,97746,20,0,10,nan,,
4484,1266.0783398151398,1266.0783398151398,1,0.03,0.0012158713245298714,-7.0239308675130205,97766,20,0,10,nan,,
4485,1267.9692070484161,1267.9692070484161,1,0.03,0.0012205126200569793,-6.9960914850234985,97784,18,0,10,nan,,
4486,1267.9677513837814,1267.9677513837814,1,0.03,0.0011418575777497608,-7.009601593017578,97802,18,0,10,nan,,
4487,1267.929998755455,1267.929998755455,1,0.03,0.0011147891695145518,-7.118371923764546,97820,18,0,10,nan,,
4488,1265.0198869109154,1265.0198869109154,1,0.03,0.0012394905817927793,-6.859844923019409,97841,21,0,10,nan,,
4489,1266.8644082546234,1266.8644082546234,1,0.03,0.0013449008925817906,-6.966066439946492,97860,19,0,10,nan,,
4490,1256.701110303402,1256.701110303402,1,0.03,0.0013283843523822724,-6.949711799621582,97882,22,0,10,nan,,
4491,1267.9551712870598,1267.9551712870598,1,0.03,0.0014585458673536777,-7.03243347009023,97900,18,0,10,nan,,
4492,1265.9617721438408,1265.9617721438408,1,0.03,0.0011272995528997854,-7.089322865009308,97920,20,0,10,nan,,
4493,1260.0709474682808,1260.0709474682808,1,0.03,0.0012486400170018896,-7.11509923140208,97941,21,0,10,nan,,
4494,1267.925540626049,1267.925540626049,1,0.03,0.0013897468961658888,-7.061782360076904,97959,18,0,10,nan,,
4495,1264.932350575924,1264.932350575924,1,0.03,0.001257374383082303,-7.051532665888469,97980,21,0,10,nan,,
4496,1266.8517834544182,1266.8517834544182,1,0.03,0.0011794926758739166,-7.090916574001312,97999,19,0,10,nan,,
4497,1260.085668027401,1260.085668027401,1,0.03,0.0012988562618071835,-7.1331348816553755,98020,21,0,10,nan,,
4498,1266.8867005109787,1266.8867005109787,1,0.03,0.001276083967240993,-6.977325677871704,98039,19,0,10,nan,,
4499,1266.118371129036,1266.118371129036,1,0.03,0.0013663237390574069,-6.916611194610596,98059,20,0,10,nan,,
4500,1266.0309149622917,1266.0309149622917,1,0.03,0.0012685548077570274,-7.093204577763875,98079,20,0,10,1266.0151736140251,1,10
4501,1236.0371618270874,1236.0371618270874,1,0.03,0.0012559249968035146,-7.002469599246979,98099,20,6,10,nan,,
4502,1267.9116410017014,1267.9116410017014,1,0.03,0.001213996228761971,-7.209778944651286,98117,18,0,10,nan,,
4503,1266.0543949604034,1266.0543949604034,1,0.03,0.0013561650877818466,-7.460882604122162,98137,20,0,10,nan,,
4504,1267.9077025651932,1267.9077025651932,1,0.03,0.0013525767790270038,-7.123570799827576,98155,18,0,10,nan,,
4505,1267.91450715065,1267.91450715065,1,0.03,0.0013556360703660176,-7.171058217684428,98173,18,0,10,nan,,
4506,1267.9236679077148,1267.9236679077148,1,0.03,0.0013011493647354655,-7.246566832065582,98191,18,0,10,nan,,
4507,1265.994683623314,1265.994683623314,1,0.03,0.0012475274153985084,-7.03599226474762,98211,20,0,10,nan,,
4508,1262.5614581108093,1262.5614581108093,1,0.03,0.0012299790590380628,-6.959908763567607,98232,21,0,10,nan,,
4509,1254.4850145578384,1254.4850145578384,1,0.03,0.0011510745862324256,-6.997155606746674,98251,19,0,10,nan,,
4510,1262.3962586522102,1262.3962586522102,1,0.03,0.0013391570973908529,-6.885019461313884,98272,21,0,10,nan,,
4511,1266.0047313570976,1266.0047313570976,1,0.03,0.0012934664147906006,-7.118559996287028,98292,20,0,10,nan,,
4512,1268.0804835557938,1268.0804835557938,1,0.03,0.0013428421807475388,-7.145052492618561,98310,18,0,10,nan,,
4513,1265.9857449531555,1265.9857449531555,1,0.03,0.0013693249609787017,-6.963231921195984,98330,20,0,10,nan,,
4514,1267.9154967665672,1267.9154967665672,1,0.03,0.0015439865237567574,-7.068575859069824,98348,18,0,10,nan,,
4515,1267.9519716501236,1267.9519716501236,1,0.03,0.0011018498880730476,-7.056373119354248,98366,18,0,10,nan,,
4516,1267.9233501553535,1267.9233501553535,1,0.03,0.0011612602073000744,-7.231317400932312,98384,18,0,10,nan,,
4517,1265.0407981872559,1265.0407981872559,1,0.03,0.0012927184085128828,-7.186036268870036,98405,21,0,10,nan,,
4518,1266.8461262583733,1266.8461262583733,1,0.03,0.001254472418804653,-6.985003709793091,98424,19,0,10,nan,,
4519,1265.9856731891632,1265.9856731891632,1,0.03,0.0013666638522408902,-7.143437147140503,98444,20,0,10,nan,,
4520,1267.9652178883553,1267.9652178883553,1,0.03,0.0014125081252132077,-7.069920778274536,98462,18,0,10,nan,,
4521,1266.8827666044235,1266.8827666044235,1,0.03,0.0014026347664184869,-7.107055723667145,98481,19,0,10,nan,,
4522,1266.834953904152,1266.834953904152,1,0.03,0.0013572009047493339,-7.181088924407959,98500,19,0,10,nan,,
4523,1252.5844999551773,1252.5844999551773,1,0.03,0.0014844621415250002,-6.876232445240021,98521,21,2,10,nan,,
4524,1265.9869481921196,1265.9869481921196,1,0.03,0.0014994307130109519,-7.133000294367473,98541,20,0,10,nan,,
4525,1264.9757037758827,1264.9757037758827,1,0.03,0.0013332794536836446,-7.025197863578796,98562,21,0,10,nan,,
4526,1264.379128575325,1264.379128575325,1,0.03,0.001206892740447074,-7.0733842849731445,98581,19,0,10,nan,,
4527,1267.9376935958862,1267.9376935958862,1,0.03,0.001249980032298481,-7.188862681388855,98599,18,0,10,nan,,
4528,1266.8437811136246,1266.8437811136246,1,0.03,0.001237061427673325,-7.257178246974945,98618,19,0,10,nan,,
4529,1254.139839887619,1254.139839887619,1,0.03,0.0011964933461664866,-7.0488996505737305,98640,22,2,10,nan,,
4530,1266.0220370292664,1266.0220370292664,1,0.03,0.0014190099289407953,-7.019016305605571,98660,20,0,10,nan,,
4531,1266.0802091956139,1266.0802091956139,1,0.03,0.0012259243027074262,-7.043178856372833,98680,20,0,10,nan,,
4532,1267.9430679678917,1267.9430679678917,1,0.03,0.0013163054754841141,-7.081080675125122,98698,18,0,10,nan,,
4533,1266.1146994233131,1266.1146994233131,1,0.03,0.0013310048147104681,-7.014593680699666,98718,20,0,10,nan,,
4534,1266.891860485077,1266.891860485077,1,0.03,0.0014433669159188867,-7.112459361553192,98737,19,0,10,nan,,
4535,1267.952279806137,1267.952279806137,1,0.03,0.0011825611909443978,-7.191234469413757,98755,18,0,10,nan,,
4536,1267.956276357174,1267.956276357174,1,0.03,0.0013118143164319918,-7.122857848803203,98773,18,0,10,nan,,
4537,1266.8812071084976,1266.8812071084976,1,0.03,0.00131071686046198,-6.789440631866455,98792,19,0,10,nan,,
4538,1266.853355884552,1266.853355884552,1,0.03,0.0011994056985713542,-7.179646730422974,98811,19,0,10,nan,,
4539,1268.8893323540688,1268.8893323540688,1,0.03,0.0011651065084151923,-7.085755228996277,98828,17,0,10,nan,,
4540,1267.9329362511635,1267.9329362511635,1,0.03,0.0012495601004047785,-7.105468392372131,98846,18,0,10,nan,,
4541,1265.9773452877998,1265.9773452877998,1,0.03,0.0012947710987646134,-6.956195950508118,98866,20,0,10,nan,,
4542,1255.0672208070755,1255.0672208070755,1,0.03,0.0012452745519112795,-7.221318205197652,98887,21,0,10,nan,,
4543,1261.953111231327,1261.953111231327,1,0.03,0.001130591009859927,-7.178355932235718,98906,19,0,10,nan,,
4544,1266.0010331869125,1266.0010331869125,1,0.03,0.0012124983128160237,-7.04292364915212,98926,20,0,10,nan,,
4545,1266.8430419564247,1266.8430419564247,1,0.03,0.0015100219374289737,-7.107079029083252,98945,19,0,10,nan,,
4546,1267.9531307816505,1267.9531307816505,1,0.03,0.0012557302397908643,-7.121501982212067,98963,18,0,10,nan,,
4547,1266.0599232912064,1266.0599232912064,1,0.03,0.0013231239456217736,-7.0100434223810835,98983,20,0,10,nan,,
4548,1264.8944238424301,1264.8944238424301,1,0.03,0.0012708892318187281,-6.886097391446431,99004,21,0,10,nan,,
4549,1267.950953900814,1267.950953900814,1,0.03,0.0011447070610302035,-7.132327973842621,99022,18,0,10,nan,,
4550,1267.8976557850838,1267.8976557850838,1,0.03,0.0011636987212114037,-7.076193928718567,99040,18,0,10,nan,,
4551,1264.921200454235,1264.921200454235,1,0.03,0.0012117558217141777,-7.094948212305705,99061,21,0,10,nan,,
4552,1267.9061505198479,1267.9061505198479,1,0.03,0.0011993991975032259,-7.080376088619232,99079,18,0,10,nan,,
4553,1263.6358622312546,1263.6358622312546,1,0.03,0.0011989643040578811,-7.129347443580627,99099,20,0,10,nan,,
4554,1267.9461884498596,1267.9461884498596,1,0.03,0.0011384066456230357,-6.836047649383545,99117,18,0,10,nan,,
4555,1266.08174598217,1266.08174598217,1,0.03,0.0011703232885338366,-7.079444408416748,99137,20,0,10,nan,,
4556,1267.9647425413132,1267.9647425413132,1,0.03,0.001194911546917865,-6.984490990638733,99155,18,0,10,nan,,
4557,1266.101473748684,1266.101473748684,1,0.03,0.0011735375301213935,-7.326979597409566,99175,20,0,10,nan,,
4558,1261.9586980938911,1261.9586980938911,1,0.03,0.0012033322302158922,-6.823285937309265,99194,19,0,10,nan,,
4559,1255.1669977903366,1255.1669977903366,1,0.03,0.0011777902254834771,-7.176523605982463,99215,21,0,10,nan,,
4560,1263.671753525734,1263.671753525734,1,0.03,0.0012450168345822022,-7.061934947967529,99235,20,0,10,nan,,
4561,1266.022077202797,1266.022077202797,1,0.03,0.0011382652737665921,-7.0968103011449175,99255,20,0,10,nan,,
4562,1267.9028710722923,1267.9028710722923,1,0.03,0.0012921423593070358,-7.06067681312561,99273,18,0,10,nan,,
4563,1264.375183045864,1264.375183045864,1,0.03,0.0011128913145512342,-7.040029406547546,99292,19,0,10,nan,,
4564,1264.898773431778,1264.898773431778,1,0.03,0.0011069746047724037,-6.957069993019104,99313,21,0,10,nan,,
4565,1264.8878954052925,1264.8878954052925,1,0.03,0.0012646453746128828,-7.060863057772319,99334,21,0,10,nan,,
4566,1264.8823068737984,1264.8823068737984,1,0.03,0.0012354648264590652,-7.238320469856262,99355,21,0,10,nan,,
4567,1264.640956878662,1264.640956878662,1,0.03,0.0010816426074597985,-7.072263956069946,99371,16,0,10,nan,,
4568,1261.0437389612198,1261.0437389612198,1,0.03,0.0011755334970075637,-7.013534943262736,99391,20,0,10,nan,,
4569,1267.9537771344185,1267.9537771344185,1,0.03,0.0012596698739798739,-7.173826575279236,99409,18,0,10,nan,,
4570,1256.0631184577942,1256.0631184577942,1,0.03,0.0012053469457896427,-7.159716725349426,99429,20,2,10,nan,,
4571,1262.41716080904,1262.41716080904,1,0.03,0.001256439642747864,-7.0581400990486145,99450,21,0,10,nan,,
4572,1266.0096710324287,1266.0096710324287,1,0.03,0.0012897058186354116,-6.982730507850647,99470,20,0,10,nan,,
4573,1266.8391538262367,1266.8391538262367,1,0.03,0.0014020737784449012,-6.919841051101685,99489,19,0,10,nan,,
4574,1266.0910006165504,1266.0910006165504,1,0.03,0.0015015421726275236,-7.177416841189067,99509,20,0,10,nan,,
4575,1267.835865855217,1267.835865855217,1,0.03,0.0013147615682100877,-6.856078088283539,99527,18,0,10,nan,,
4576,1265.9992530345917,1265.9992530345917,1,0.03,0.0013607313740067184,-7.029178023338318,99547,20,0,10,nan,,
4577,1260.020385503769,1260.020385503769,1,0.03,0.0014291648161209498,-6.945112824440002,99568,21,0,10,nan,,
4578,1268.9482815265656,1268.9482815265656,1,0.03,0.0012242713492014445,-7.084409713745117,99585,17,0,10,nan,,
4579,1262.4608324170113,1262.4608324170113,1,0.03,0.0010979783401126042,-7.249309698740642,99606,21,0,10,nan,,
4580,1266.921556174755,1266.921556174755,1,0.03,0.0011705568875186145,-7.1121901869773865,99625,19,0,10,nan,,
4581,1261.1863244771957,1261.1863244771957,1,0.03,0.0012161132821347565,-7.004807472229004,99645,20,0,10,nan,,
4582,1256.1212573051453,1256.1212573051453,1,0.03,0.001214702520519495,-7.149864614009857,99665,20,0,10,nan,,
4583,1257.5997585058212,1257.5997585058212,1,0.03,0.001105532274232246,-7.126491109530131,99686,21,0,10,nan,,
4584,1267.9731759428978,1267.9731759428978,1,0.03,0.0011981521936831995,-6.940520107746124,99704,18,0,10,nan,,
4585,1263.8014231920242,1263.8014231920242,1,0.03,0.0011243524568271823,-6.9992082715034485,99721,17,0,10,nan,,
4586,1253.6047868728638,1253.6047868728638,1,0.03,0.0011221444263355806,-7.035970012346904,99741,20,0,10,nan,,
4587,1254.0720430612564,1254.0720430612564,1,0.03,0.0012881213624496013,-6.973328471183777,99763,22,2,10,nan,,
4588,1266.8627983927727,1266.8627983927727,1,0.03,0.001190603681607172,-7.155805150667827,99782,19,0,10,nan,,
4589,1267.9625388383865,1267.9625388383865,1,0.03,0.0011831798969069497,-7.060605585575104,99800,18,0,10,nan,,
4590,1265.5165803432465,1265.5165803432465,1,0.03,0.0010871573322219774,-6.997426629066467,99818,18,0,10,nan,,
4591,1263.5391999483109,1263.5391999483109,1,0.03,0.0011242688109632582,-7.105576117833455,99838,20,0,10,nan,,
4592,1263.422928750515,1263.422928750515,1,0.03,0.0011580354155739769,-7.51725047826767,99858,20,0,10,nan,,
4593,1261.9493433237076,1261.9493433237076,1,0.03,0.0012220194563269614,-7.014952182769775,99877,19,0,10,nan,,
4594,1265.9794500470161,1265.9794500470161,1,0.03,0.001296400703722611,-6.858066141605377,99897,20,0,10,nan,,
4595,1259.9854586720467,1259.9854586720467,1,0.03,0.0011257006583036855,-6.997416973114014,99918,21,0,10,nan,,
4596,1264.424250125885,1264.424250125885,1,0.03,0.001227519309031777,-6.9940521121025085,99937,19,0,10,nan,,
4597,1257.5733340382576,1257.5733340382576,1,0.03,0.0013796175160678103,-7.199835737546285,99958,21,0,10,nan,,
4598,1266.0043387413025,1266.0043387413025,1,0.03,0.0013599484867881984,-7.029929161071777,99978,20,0,10,nan,,
4599,1266.8821637630463,1266.8821637630463,1,0.03,0.001237220678012818,-7.160548845926921,99997,19,0,10,nan,,
4600,1267.9451192617416,1267.9451192617416,1,0.03,0.0014715315192006528,-7.232098460197449,100015,18,0,10,nan,,
4601,1267.9326032996178,1267.9326032996178,1,0.03,0.001358549011638388,-7.098820745944977,100033,18,0,10,nan,,
4602,1259.9397004842758,1259.9397004842758,1,0.03,0.0012159451871411875,-7.243507782618205,100054,21,0,10,nan,,
4603,1266.0374701619148,1266.0374701619148,1,0.03,0.0012360081425867974,-7.012115180492401,100074,20,0,10,nan,,
4604,1261.948735177517,1261.948735177517,1,0.03,0.001187045342521742,-7.013452331225078,100093,19,0,10,nan,,
4605,1264.9028243422508,1264.9028243422508,1,0.03,0.0013198959815781564,-6.970645070075989,100114,21,0,10,nan,,
4606,1266.0282012820244,1266.0282012820244,1,0.03,0.0012838075432227924,-7.135691841443379,100134,20,0,10,nan,,
4607,1268.9507590532303,1268.9507590532303,1,0.03,0.0012136354926042259,-7.2300233244895935,100151,17,0,10,nan,,
4608,1267.946308016777,1267.946308016777,1,0.03,0.0012425481196260079,-7.418697535991669,100169,18,0,10,nan,,
4609,1266.0019694566727,1266.0019694566727,1,0.03,0.001225717822671868,-7.050607959429423,100189,20,0,10,nan,,
4610,1267.002622961998,1267.002622961998,1,0.03,0.0012902238144306467,-7.206120729446411,100208,19,0,10,nan,,
4611,1267.823178589344,1267.823178589344,1,0.03,0.001282821009226609,-6.780140817165375,100226,18,0,10,nan,,
4612,1259.5056490898132,1259.5056490898132,1,0.03,0.0011656804097583517,-7.1544686158498125,100245,19,0,10,nan,,
4613,1264.3768760561943,1264.3768760561943,1,0.03,0.0011931717570405453,-7.129534184932709,100264,19,0,10,nan,,
4614,1267.9624336361885,1267.9624336361885,1,0.03,0.0011853078613057733,-7.023175776004791,100282,18,0,10,nan,,
4615,1267.9899116158485,1267.9899116158485,1,0.03,0.0012300428235903383,-7.138853033383687,100300,18,0,10,nan,,
4616,1263.6353536248207,1263.6353536248207,1,0.03,0.0012928926793392749,-6.936798393726349,100320,20,0,10,nan,,
4617,1264.6792722344398,1264.6792722344398,1,0.03,0.0015316781718865968,-7.166944861412048,100339,19,0,10,nan,,
4618,1264.8760650753975,1264.8760650753975,1,0.03,0.0012195574527140707,-7.301253914833069,100360,21,0,10,nan,,
4619,1268.906987786293,1268.906987786293,1,0.03,0.0012806820559490006,-7.183710515499115,100377,17,0,10,nan,,
4620,1261.052772641182,1261.052772641182,1,0.03,0.001284450857201591,-7.075433850288391,100397,20,0,10,nan,,
4621,1267.9465745687485,1267.9465745687485,1,0.03,0.0010500544412934687,-7.340135216712952,100415,18,0,10,nan,,
4622,1265.981919169426,1265.981919169426,1,0.03,0.0012365660862997175,-7.265610337257385,100435,20,0,10,nan,,
4623,1268.9213445782661,1268.9213445782661,1,0.03,0.0011820165003882722,-7.2225808302561445,100452,17,0,10,nan,,
4624,1243.1148371696472,1243.1148371696472,1,0.03,0.0011965847079409286,-7.105526566505432,100475,23,2,10,nan,,
4625,1261.952600479126,1261.952600479126,1,0.03,0.0011648130661342294,-7.068715492884318,100494,19,0,10,nan,,
4626,1264.9128832221031,1264.9128832221031,1,0.03,0.001180805536569096,-7.009914696216583,100515,21,0,10,nan,,
4627,1263.5163496732712,1263.5163496732712,1,0.03,0.0012373723817290737,-7.129269043604533,100535,20,0,10,nan,,
4628,1243.7790489792824,1243.7790489792824,1,0.03,0.0014007554127601907,-7.079552710056305,100555,20,0,10,nan,,
4629,1267.9550653100014,1267.9550653100014,1,0.03,0.0013193999009672552,-7.0320554574330645,100573,18,0,10,nan,,
4630,1259.692579627037,1259.692579627037,1,0.03,0.0011823831664514728,-7.027954399585724,100589,16,2,10,nan,,
