episode,reward,avg_team_return,success,epsilon,ep_avg_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
4658,1291.9499949216843,1291.9499949216843,1,0.05,0.004883876070380211,600000,30,0,10,nan,,
4659,1274.7100012302399,1274.7100012302399,1,0.05,0.007087069121189416,600000,40,2,10,nan,,
4660,1279.280011177063,1279.280011177063,1,0.05,0.0047842078492976725,600000,32,2,10,nan,,
4661,1292.2600090503693,1292.2600090503693,1,0.05,0.005774663827781167,600000,29,0,10,nan,,
4662,1293.3000104427338,1293.3000104427338,1,0.05,0.006246633428548064,600000,28,0,10,nan,,
4663,1285.460011959076,1285.460011959076,1,0.05,0.0068337981226957506,600000,38,0,10,nan,,
4664,1294.0400052070618,1294.0400052070618,1,0.05,0.007579642880175795,600000,27,0,10,nan,,
4665,1288.4000062346458,1288.4000062346458,1,0.05,0.005856070609297603,600000,33,0,10,nan,,
4666,1292.0700051784515,1292.0700051784515,1,0.05,0.005356727167963982,600000,29,0,10,nan,,
4667,1290.090009689331,1290.090009689331,1,0.05,0.00495966081507504,600000,33,0,10,nan,,
4668,1288.0699946284294,1288.0699946284294,1,0.05,0.005487777350936085,600000,34,0,10,nan,,
4669,1290.999999165535,1290.999999165535,1,0.05,0.005605245096376166,600000,31,0,10,nan,,
4670,1290.2600094676018,1290.2600094676018,1,0.05,0.005060789990238845,600000,31,0,10,nan,,
4671,1292.1200129389763,1292.1200129389763,1,0.05,0.006786820744829518,600000,29,0,10,nan,,
4672,1292.2400097250938,1292.2400097250938,1,0.05,0.005681463350941028,600000,29,0,10,nan,,
4673,1292.2000103592873,1292.2000103592873,1,0.05,0.005334055109415203,600000,29,0,10,nan,,
4674,1293.1000083684921,1293.1000083684921,1,0.05,0.0049336910513894895,600000,30,0,10,nan,,
4675,1290.1300048828125,1290.1300048828125,1,0.05,0.005901274038478732,600000,31,0,10,nan,,
4676,1277.7599991559982,1277.7599991559982,1,0.05,0.004669476342810826,600000,46,0,10,nan,,
4677,1290.1999869346619,1290.1999869346619,1,0.05,0.006058596229801576,600000,33,0,10,nan,,
4678,1292.6700135469437,1292.6700135469437,1,0.05,0.005978989281824657,600000,29,0,10,nan,,
4679,1290.8700069189072,1290.8700069189072,1,0.05,0.0064036901167128235,600000,32,0,10,nan,,
4680,1292.260011792183,1292.260011792183,1,0.05,0.00605677770051573,600000,29,0,10,nan,,
4681,1285.6099957823753,1285.6099957823753,1,0.05,0.0056496845661766,600000,37,0,10,nan,,
4682,1280.0999975800514,1280.0999975800514,1,0.05,0.006118339020758867,600000,43,0,10,nan,,
4683,1286.5899992585182,1286.5899992585182,1,0.05,0.004984717841984497,600000,35,0,10,nan,,
4684,1294.0600047111511,1294.0600047111511,1,0.05,0.005442741925695113,600000,27,0,10,nan,,
4685,1292.1500096917152,1292.1500096917152,1,0.05,0.0035161475784012248,600000,29,0,10,nan,,
4686,1287.1599988937378,1287.1599988937378,1,0.05,0.0048330980353057384,600000,35,0,10,nan,,
4687,1290.7200028896332,1290.7200028896332,1,0.05,0.005811489740153775,600000,32,0,10,nan,,
4688,1283.8700028657913,1283.8700028657913,1,0.05,0.00783997296821326,600000,41,0,10,nan,,
4689,1178.2299978137016,1178.2299978137016,1,0.05,0.005221000612856677,600000,106,8,10,nan,,
4690,1290.2100105285645,1290.2100105285645,1,0.05,0.0046860565780662,600000,31,0,10,nan,,
4691,1218.1600078940392,1218.1600078940392,1,0.05,0.005541050189640373,600000,80,6,10,nan,,
4692,1290.789997279644,1290.789997279644,1,0.05,0.004174525965936482,600000,31,0,10,nan,,
4693,1289.910006761551,1289.910006761551,1,0.05,0.005462364351842552,600000,32,0,10,nan,,
4694,1275.2900052666664,1275.2900052666664,1,0.05,0.003781552930983404,600000,48,0,10,nan,,
4695,1264.5400087833405,1264.5400087833405,1,0.05,0.00586720259161666,600000,65,0,10,nan,,
4696,1287.0799986720085,1287.0799986720085,1,0.05,0.004214330240049296,600000,35,0,10,nan,,
4697,1293.7499961853027,1293.7499961853027,1,0.05,0.007352926302701235,600000,28,0,10,nan,,
4698,1291.970004439354,1291.970004439354,1,0.05,0.005850539571838453,600000,31,0,10,nan,,
4699,1290.949997484684,1290.949997484684,1,0.05,0.007014331175014377,600000,32,0,10,nan,,
4700,1290.5100086927414,1290.5100086927414,1,0.05,0.0029737125816089766,600000,31,0,10,nan,,
4701,1292.1000049114227,1292.1000049114227,1,0.05,0.005571683053858578,600000,29,0,10,nan,,
4702,1293.6099972724915,1293.6099972724915,1,0.05,0.0038514088706246446,600000,28,0,10,nan,,
4703,1290.1799920201302,1290.1799920201302,1,0.05,0.00453486101469025,600000,32,0,10,nan,,
4704,1285.5800004005432,1285.5800004005432,1,0.05,0.004286330348501603,600000,38,0,10,nan,,
4705,1290.5200058817863,1290.5200058817863,1,0.05,0.004552320635411888,600000,31,0,10,nan,,
4706,1288.04000800848,1288.04000800848,1,0.05,0.005801774124847725,600000,34,0,10,nan,,
4707,1278.1500121355057,1278.1500121355057,1,0.05,0.004306397426666485,600000,34,2,10,nan,,
4708,1290.150004863739,1290.150004863739,1,0.05,0.006977679440751672,600000,31,0,10,nan,,
4709,1290.1300090551376,1290.1300090551376,1,0.05,0.007993986568180844,600000,33,0,10,nan,,
4710,1266.630010843277,1266.630010843277,1,0.05,0.005454930095848712,600000,45,2,10,nan,,
4711,1184.6300036907196,1184.6300036907196,1,0.05,0.00566913957397143,600000,58,16,10,nan,,
4712,1265.2200157046318,1265.2200157046318,1,0.05,0.004939332895446569,600000,67,0,10,nan,,
4713,1286.320007622242,1286.320007622242,1,0.05,0.004837309450118078,600000,35,0,10,nan,,
4714,1281.879991710186,1281.879991710186,1,0.05,0.005219096457585693,600000,41,0,10,nan,,
4715,1289.150004863739,1289.150004863739,1,0.05,0.0062414400454144925,600000,32,0,10,nan,,
4716,1277.0200090408325,1277.0200090408325,1,0.05,0.003673248594471564,600000,45,0,10,nan,,
4717,1287.1300050616264,1287.1300050616264,1,0.05,0.004308247576571173,600000,36,0,10,nan,,
4718,1288.8100056052208,1288.8100056052208,1,0.05,0.005160703876754269,600000,33,0,10,nan,,
4719,1277.8400069475174,1277.8400069475174,1,0.05,0.00451514763214315,600000,47,0,10,nan,,
4720,1286.2700035572052,1286.2700035572052,1,0.05,0.005136610649060458,600000,35,0,10,nan,,
4721,1284.3999971747398,1284.3999971747398,1,0.05,0.004748476482927799,600000,40,0,10,nan,,
4722,1266.7100056409836,1266.7100056409836,1,0.05,0.005557932921995719,600000,57,0,10,nan,,
4723,1291.1600014567375,1291.1600014567375,1,0.05,0.004833097436598369,600000,31,0,10,nan,,
4724,1284.4999859929085,1284.4999859929085,1,0.05,0.005477685248479247,600000,40,0,10,nan,,
4725,1289.8300094604492,1289.8300094604492,1,0.05,0.006247704557608813,600000,32,0,10,nan,,
4726,1288.7199946641922,1288.7199946641922,1,0.05,0.00489572267461982,600000,34,0,10,nan,,
4727,1289.6000114679337,1289.6000114679337,1,0.05,0.003014742222148925,600000,34,0,10,nan,,
4728,1288.7500014305115,1288.7500014305115,1,0.05,0.0056598726142611765,600000,33,0,10,nan,,
4729,1284.2200022935867,1284.2200022935867,1,0.05,0.004549224731615848,600000,39,0,10,nan,,
4730,1281.7400156855583,1281.7400156855583,1,0.05,0.003916368284262717,600000,40,0,10,nan,,
4731,1285.050017774105,1285.050017774105,1,0.05,0.0046031293226405975,600000,37,0,10,nan,,
4732,1266.2000041604042,1266.2000041604042,1,0.05,0.004470737573380272,600000,49,2,10,nan,,
4733,1282.760014295578,1282.760014295578,1,0.05,0.004947455762885511,600000,40,0,10,nan,,
4734,1280.5300000309944,1280.5300000309944,1,0.05,0.004102493276480924,600000,44,0,10,nan,,
4735,1250.5500040054321,1250.5500040054321,1,0.05,0.00578198759467341,600000,64,2,10,nan,,
4736,1292.0700051784515,1292.0700051784515,1,0.05,0.006896400225481817,600000,29,0,10,nan,,
4737,1286.750008404255,1286.750008404255,1,0.05,0.004884313429809279,600000,35,0,10,nan,,
4738,1272.7599996328354,1272.7599996328354,1,0.05,0.005742131416419787,600000,56,0,10,nan,,
4739,1224.7300022244453,1224.7300022244453,1,0.05,0.00492300333455205,600000,102,0,10,nan,,
4740,1290.0900049209595,1290.0900049209595,1,0.05,0.00617483479436487,600000,31,0,10,nan,,
4741,1262.990001797676,1262.990001797676,1,0.05,0.004646976639588292,600000,50,2,10,nan,,
4742,1294.0400052070618,1294.0400052070618,1,0.05,0.004544425678128998,600000,27,0,10,nan,,
4743,1294.0400052070618,1294.0400052070618,1,0.05,0.004407955533159631,600000,27,0,10,nan,,
4744,1293.4900016784668,1293.4900016784668,1,0.05,0.004207363651533212,600000,28,0,10,nan,,
4745,1285.400005877018,1285.400005877018,1,0.05,0.006092422564203541,600000,36,0,10,nan,,
4746,1291.6500162482262,1291.6500162482262,1,0.05,0.004317910555982962,600000,30,0,10,nan,,
4747,1288.0599883794785,1288.0599883794785,1,0.05,0.0036242665955796838,600000,34,0,10,nan,,
4748,1288.3900062441826,1288.3900062441826,1,0.05,0.00460535375168547,600000,33,0,10,nan,,
4749,1292.7200090885162,1292.7200090885162,1,0.05,0.003535280528012663,600000,29,0,10,nan,,
4750,1290.27000695467,1290.27000695467,1,0.05,0.004989392057593379,600000,31,0,10,nan,,
4751,1281.4100096821785,1281.4100096821785,1,0.05,0.004470904590561986,600000,41,0,10,nan,,
4752,1287.5500057339668,1287.5500057339668,1,0.05,0.006034003774402663,600000,34,0,10,nan,,
4753,1281.9100005030632,1281.9100005030632,1,0.05,0.0041244699492711916,600000,42,0,10,nan,,
4754,1266.5500053167343,1266.5500053167343,1,0.05,0.00419082868223389,600000,62,0,10,nan,,
4755,1194.7200028300285,1194.7200028300285,1,0.05,0.005031410343945026,600000,100,6,10,nan,,
4756,1250.159997522831,1250.159997522831,1,0.05,0.004311319912391666,600000,76,0,10,nan,,
4757,1287.4900048971176,1287.4900048971176,1,0.05,0.004909912331236733,600000,35,0,10,nan,,
4758,1291.290010690689,1291.290010690689,1,0.05,0.004252623334260923,600000,30,0,10,nan,,
4759,1288.150004863739,1288.150004863739,1,0.05,0.006087234437776108,600000,35,0,10,nan,,
4760,1284.209995508194,1284.209995508194,1,0.05,0.006336452532559633,600000,38,0,10,nan,,
4761,1292.3500000238419,1292.3500000238419,1,0.05,0.004664500643100057,600000,29,0,10,nan,,
4762,1292.719995856285,1292.719995856285,1,0.05,0.007915407286158629,600000,29,0,10,nan,,
4763,1292.4800044298172,1292.4800044298172,1,0.05,0.0056367905677429265,600000,29,0,10,nan,,
4764,1290.3600049614906,1290.3600049614906,1,0.05,0.004285222792532295,600000,32,0,10,nan,,
4765,1277.6599982976913,1277.6599982976913,1,0.05,0.005424094929670294,600000,34,2,10,nan,,
4766,1292.4900049567223,1292.4900049567223,1,0.05,0.005749257547514779,600000,29,0,10,nan,,
4767,1287.9300104379654,1287.9300104379654,1,0.05,0.005758882681321766,600000,34,0,10,nan,,
4768,1294.080006480217,1294.080006480217,1,0.05,0.004923838035513957,600000,27,0,10,nan,,
4769,1288.49000364542,1288.49000364542,1,0.05,0.004545093720985783,600000,34,0,10,nan,,
4770,1294.1600015163422,1294.1600015163422,1,0.05,0.004328777547925711,600000,27,0,10,nan,,
4771,1293.1800041794777,1293.1800041794777,1,0.05,0.0073726466258189505,600000,29,0,10,nan,,
4772,993.1800158619881,993.1800158619881,1,0.05,0.004727087241397905,600000,114,44,10,nan,,
4773,1289.790003836155,1289.790003836155,1,0.05,0.004819678782951087,600000,32,0,10,nan,,
4774,1277.0899931192398,1277.0899931192398,1,0.05,0.005196345840684242,600000,35,2,10,nan,,
4775,1288.3399991989136,1288.3399991989136,1,0.05,0.007781581849687629,600000,34,0,10,nan,,
4776,1287.6300039291382,1287.6300039291382,1,0.05,0.00552981248539355,600000,36,0,10,nan,,
4777,1290.5399975776672,1290.5399975776672,1,0.05,0.004533361710075822,600000,31,0,10,nan,,
4778,1284.6599879264832,1284.6599879264832,1,0.05,0.004783285642042756,600000,38,0,10,nan,,
4779,1294.0000107884407,1294.0000107884407,1,0.05,0.005584081036171743,600000,27,0,10,nan,,
4780,1292.110009431839,1292.110009431839,1,0.05,0.005318544771788376,600000,29,0,10,nan,,
4781,1269.4399930238724,1269.4399930238724,1,0.05,0.004900166153674945,600000,34,4,10,nan,,
4782,1286.7099993228912,1286.7099993228912,1,0.05,0.003951810789294541,600000,37,0,10,nan,,
4783,1294.0400052070618,1294.0400052070618,1,0.05,0.0049078010488301516,600000,27,0,10,nan,,
4784,1292.0700051784515,1292.0700051784515,1,0.05,0.0065001475741155446,600000,29,0,10,nan,,
4785,1287.6799941658974,1287.6799941658974,1,0.05,0.005196001817239448,600000,34,0,10,nan,,
4786,1290.2600059509277,1290.2600059509277,1,0.05,0.005087120138341561,600000,31,0,10,nan,,
4787,1286.7299937009811,1286.7299937009811,1,0.05,0.003293509620966183,600000,35,0,10,nan,,
4788,1281.5000049471855,1281.5000049471855,1,0.05,0.0053788188612088565,600000,40,0,10,nan,,
4789,1285.8099967241287,1285.8099967241287,1,0.05,0.004422028083354235,600000,38,0,10,nan,,
4790,1292.5100075006485,1292.5100075006485,1,0.05,0.0033875119406729937,600000,29,0,10,nan,,
4791,1289.2099964618683,1289.2099964618683,1,0.05,0.0038017966435290873,600000,32,0,10,nan,,
4792,1288.510006248951,1288.510006248951,1,0.05,0.004901829874143004,600000,34,0,10,nan,,
4793,1292.4299852252007,1292.4299852252007,1,0.05,0.0062797705509832925,600000,29,0,10,nan,,
4794,1290.6700038909912,1290.6700038909912,1,0.05,0.0038085289124865085,600000,31,0,10,nan,,
4795,1286.6999942064285,1286.6999942064285,1,0.05,0.005192752319595052,600000,36,0,10,nan,,
4796,1292.1400094628334,1292.1400094628334,1,0.05,0.007031935599765607,600000,29,0,10,nan,,
4797,1294.1100063323975,1294.1100063323975,1,0.05,0.004282927539731775,600000,27,0,10,nan,,
4798,1288.3599957823753,1288.3599957823753,1,0.05,0.006057288002921268,600000,34,0,10,nan,,
4799,1289.1400089263916,1289.1400089263916,1,0.05,0.004328528215410188,600000,32,0,10,nan,,
4800,1287.8600059747696,1287.8600059747696,1,0.05,0.005195654488893019,600000,34,0,10,nan,,
4801,1292.4900028705597,1292.4900028705597,1,0.05,0.004250857480136412,600000,29,0,10,nan,,
4802,1290.0899943709373,1290.0899943709373,1,0.05,0.00431683353963308,600000,32,0,10,nan,,
4803,1290.4599978327751,1290.4599978327751,1,0.05,0.00504290172830224,600000,32,0,10,nan,,
4804,1294.0600047111511,1294.0600047111511,1,0.05,0.004682562413758465,600000,27,0,10,nan,,
4805,1292.440011382103,1292.440011382103,1,0.05,0.003209084006292479,600000,29,0,10,nan,,
4806,1276.640005350113,1276.640005350113,1,0.05,0.004648944255537712,600000,50,0,10,nan,,
4807,1289.2100019454956,1289.2100019454956,1,0.05,0.005081922747194767,600000,33,0,10,nan,,
4808,1260.9299889802933,1260.9299889802933,1,0.05,0.005797195015475154,600000,63,0,10,nan,,
4809,1287.680000782013,1287.680000782013,1,0.05,0.004788694583112374,600000,34,0,10,nan,,
4810,1289.2700040340424,1289.2700040340424,1,0.05,0.006775138278802236,600000,34,0,10,nan,,
4811,1290.9500141143799,1290.9500141143799,1,0.05,0.0042424261503453764,600000,31,0,10,nan,,
4812,1289.0400040149689,1289.0400040149689,1,0.05,0.006474667927250266,600000,33,0,10,nan,,
4813,1219.9200023412704,1219.9200023412704,1,0.05,0.00409157565066024,600000,94,2,10,nan,,
4814,1014.7900047898293,1014.7900047898293,1,0.05,0.005038227196600215,600000,203,22,10,nan,,
4815,1292.2300048470497,1292.2300048470497,1,0.05,0.004262150365060994,600000,29,0,10,nan,,
4816,1093.6700088977814,1093.6700088977814,1,0.05,0.005639588712559392,600000,97,27,10,nan,,
4817,1294.02001029253,1294.02001029253,1,0.05,0.006623301921146256,600000,27,0,10,nan,,
4818,1286.5499962568283,1286.5499962568283,1,0.05,0.005137785829396712,600000,36,0,10,nan,,
4819,1284.8299984931946,1284.8299984931946,1,0.05,0.00564886777040859,600000,37,0,10,nan,,
4820,1294.0400052070618,1294.0400052070618,1,0.05,0.00520471649776612,600000,27,0,10,nan,,
4821,1292.5700159072876,1292.5700159072876,1,0.05,0.005464226473122835,600000,29,0,10,nan,,
4822,1288.6600029468536,1288.6600029468536,1,0.05,0.006004360763149129,600000,34,0,10,nan,,
4823,1292.9099999070168,1292.9099999070168,1,0.05,0.005693714200918164,600000,29,0,10,nan,,
4824,1289.2800015211105,1289.2800015211105,1,0.05,0.004450256878044456,600000,32,0,10,nan,,
4825,1289.1600003242493,1289.1600003242493,1,0.05,0.004721319448435679,600000,32,0,10,nan,,
4826,1290.1300024986267,1290.1300024986267,1,0.05,0.004199392831651494,600000,31,0,10,nan,,
4827,1292.4099934101105,1292.4099934101105,1,0.05,0.005609942500346473,600000,29,0,10,nan,,
4828,1290.740009367466,1290.740009367466,1,0.05,0.005210285307839513,600000,31,0,10,nan,,
4829,1289.1500051021576,1289.1500051021576,1,0.05,0.0034331665083300322,600000,32,0,10,nan,,
4830,1291.9699921607971,1291.9699921607971,1,0.05,0.005304670223267749,600000,31,0,10,nan,,
4831,1288.1499941945076,1288.1499941945076,1,0.05,0.0056575868220534176,600000,34,0,10,nan,,
4832,1289.680000782013,1289.680000782013,1,0.05,0.0057850459415931255,600000,32,0,10,nan,,
4833,1287.2199923992157,1287.2199923992157,1,0.05,0.005786890293368035,600000,36,0,10,nan,,
4834,1289.1200051307678,1289.1200051307678,1,0.05,0.005311778630129993,600000,32,0,10,nan,,
4835,1281.9100002646446,1281.9100002646446,1,0.05,0.004556355913254348,600000,42,0,10,nan,,
4836,1286.3400058746338,1286.3400058746338,1,0.05,0.004816862599303325,600000,36,0,10,nan,,
4837,1286.730010330677,1286.730010330677,1,0.05,0.005991194759392076,600000,36,0,10,nan,,
4838,1290.2400076389313,1290.2400076389313,1,0.05,0.003820967162027955,600000,32,0,10,nan,,
4839,1287.4000087976456,1287.4000087976456,1,0.05,0.005626274709356949,600000,34,0,10,nan,,
4840,1290.5900084376335,1290.5900084376335,1,0.05,0.00543866099906154,600000,31,0,10,nan,,
4841,1285.8800052404404,1285.8800052404404,1,0.05,0.00445730984210968,600000,38,0,10,nan,,
4842,1288.360010921955,1288.360010921955,1,0.05,0.007121120010399156,600000,34,0,10,nan,,
4843,1289.170004606247,1289.170004606247,1,0.05,0.004609474417520687,600000,32,0,10,nan,,
4844,1284.6099961996078,1284.6099961996078,1,0.05,0.0034676275681704283,600000,38,0,10,nan,,
4845,1269.220000743866,1269.220000743866,1,0.05,0.005108198711902581,600000,44,2,10,nan,,
4846,1291.1300024986267,1291.1300024986267,1,0.05,0.007102918636519462,600000,31,0,10,nan,,
4847,1262.6899989843369,1262.6899989843369,1,0.05,0.005813288131321315,600000,63,0,10,nan,,
4848,1290.199996471405,1290.199996471405,1,0.05,0.0040244568372145295,600000,32,0,10,nan,,
4849,1274.789984703064,1274.789984703064,1,0.05,0.004294118634425104,600000,39,2,10,nan,,
4850,1292.4000044465065,1292.4000044465065,1,0.05,0.006123225836615477,600000,29,0,10,nan,,
4851,1296.0200083255768,1296.0200083255768,1,0.05,0.006113931226233642,600000,25,0,10,nan,,
4852,1288.8299927711487,1288.8299927711487,1,0.05,0.007161510817240924,600000,33,0,10,nan,,
4853,1289.8500106334686,1289.8500106334686,1,0.05,0.004090310860192403,600000,32,0,10,nan,,
4854,1289.2099991440773,1289.2099991440773,1,0.05,0.004181646363576874,600000,32,0,10,nan,,
4855,1289.4599999189377,1289.4599999189377,1,0.05,0.003775614983169362,600000,32,0,10,nan,,
4856,1292.190006017685,1292.190006017685,1,0.05,0.004365270346170291,600000,29,0,10,nan,,
4857,1244.9799969792366,1244.9799969792366,1,0.05,0.005425881392632921,600000,63,4,10,nan,,
4858,1290.7000145316124,1290.7000145316124,1,0.05,0.008698824443854392,600000,31,0,10,nan,,
4859,1294.1000061035156,1294.1000061035156,1,0.05,0.005177271253030215,600000,27,0,10,nan,,
4860,1290.110011458397,1290.110011458397,1,0.05,0.00735055236145854,600000,32,0,10,nan,,
4861,1235.8300194740295,1235.8300194740295,1,0.05,0.0052535876029116265,600000,67,4,10,nan,,
4862,1289.2100000977516,1289.2100000977516,1,0.05,0.004334225639468059,600000,32,0,10,nan,,
4863,1104.9699938893318,1104.9699938893318,1,0.05,0.006116226308846048,600000,142,16,10,nan,,
4864,1286.7899985909462,1286.7899985909462,1,0.05,0.004445698940091663,600000,36,0,10,nan,,
4865,1285.1400015354156,1285.1400015354156,1,0.05,0.003544618026353419,600000,36,0,10,nan,,
4866,1273.780003130436,1273.780003130436,1,0.05,0.0047569157322868705,600000,39,2,10,nan,,
4867,1266.6599955558777,1266.6599955558777,1,0.05,0.004811422873495353,600000,37,4,10,nan,,
4868,1290.5800095796585,1290.5800095796585,1,0.05,0.004487888218136504,600000,32,0,10,nan,,
4869,1292.559994161129,1292.559994161129,1,0.05,0.004959247806774718,600000,29,0,10,nan,,
4870,1278.3200042247772,1278.3200042247772,1,0.05,0.003986700459129431,600000,43,0,10,nan,,
4871,1291.9899966716766,1291.9899966716766,1,0.05,0.004919884160959295,600000,29,0,10,nan,,
4872,1275.7000018954277,1275.7000018954277,1,0.05,0.005334156422087779,600000,50,0,10,nan,,
4873,1250.8200054764748,1250.8200054764748,1,0.05,0.00487451316215671,600000,51,4,10,nan,,
4874,1280.2200071811676,1280.2200071811676,1,0.05,0.005433937138877809,600000,42,0,10,nan,,
4875,1295.960007429123,1295.960007429123,1,0.05,0.004026351574187477,600000,25,0,10,nan,,
4876,1289.150004863739,1289.150004863739,1,0.05,0.005134682316565886,600000,32,0,10,nan,,
4877,1263.660004377365,1263.660004377365,1,0.05,0.006499113328754902,600000,59,0,10,nan,,
4878,1295.9200053215027,1295.9200053215027,1,0.05,0.005843773134984076,600000,25,0,10,nan,,
4879,1289.5100037455559,1289.5100037455559,1,0.05,0.004938716379304727,600000,33,0,10,nan,,
4880,1294.3599932193756,1294.3599932193756,1,0.05,0.00680887217943867,600000,27,0,10,nan,,
4881,1293.7600043416023,1293.7600043416023,1,0.05,0.00361996323668531,600000,27,0,10,nan,,
4882,1290.800008058548,1290.800008058548,1,0.05,0.006877231469843537,600000,33,0,10,nan,,
4883,1295.0200016498566,1295.0200016498566,1,0.05,0.004084349643172962,600000,27,0,10,nan,,
4884,1291.1299953460693,1291.1299953460693,1,0.05,0.005688350182026625,600000,32,0,10,nan,,
4885,1291.0900068879128,1291.0900068879128,1,0.05,0.0065916592720896006,600000,30,0,10,nan,,
4886,1282.0199956297874,1282.0199956297874,1,0.05,0.006319247046485543,600000,41,0,10,nan,,
4887,1290.8200009465218,1290.8200009465218,1,0.05,0.005391346091138465,600000,30,0,10,nan,,
4888,1239.7499996423721,1239.7499996423721,1,0.05,0.005816090661524372,600000,42,8,10,nan,,
4889,1289.2900097966194,1289.2900097966194,1,0.05,0.006174141482915729,600000,32,0,10,nan,,
4890,1242.600003540516,1242.600003540516,1,0.05,0.006068809600990443,600000,86,0,10,nan,,
4891,1223.7000000476837,1223.7000000476837,1,0.05,0.005921823926092614,600000,81,4,10,nan,,
4892,1294.1200008392334,1294.1200008392334,1,0.05,0.003771479125134647,600000,27,0,10,nan,,
4893,1292.5799986124039,1292.5799986124039,1,0.05,0.005139101253007539,600000,29,0,10,nan,,
4894,1290.0500005483627,1290.0500005483627,1,0.05,0.003666977019747719,600000,32,0,10,nan,,
4895,1289.2600104808807,1289.2600104808807,1,0.05,0.005542372819036245,600000,32,0,10,nan,,
4896,1289.3600039482117,1289.3600039482117,1,0.05,0.005919198039919138,600000,32,0,10,nan,,
4897,1294.3099946975708,1294.3099946975708,1,0.05,0.005740353837609291,600000,27,0,10,nan,,
4898,1294.1100063323975,1294.1100063323975,1,0.05,0.005653092937011804,600000,27,0,10,nan,,
4899,1283.4500051736832,1283.4500051736832,1,0.05,0.007708975020796061,600000,38,0,10,nan,,
4900,1267.1600008010864,1267.1600008010864,1,0.05,0.006125030639980521,600000,59,0,10,nan,,
4901,1286.6599969267845,1286.6599969267845,1,0.05,0.00422490755509999,600000,36,0,10,nan,,
4902,1290.1799857616425,1290.1799857616425,1,0.05,0.005515335011295974,600000,32,0,10,nan,,
4903,1289.4600128531456,1289.4600128531456,1,0.05,0.00512084222282283,600000,32,0,10,nan,,
4904,1292.5600113868713,1292.5600113868713,1,0.05,0.005378302681492642,600000,29,0,10,nan,,
4905,1290.9099901914597,1290.9099901914597,1,0.05,0.004599485945488725,600000,31,0,10,nan,,
4906,1293.7100041508675,1293.7100041508675,1,0.05,0.005185798309477312,600000,27,0,10,nan,,
4907,1278.3600060939789,1278.3600060939789,1,0.05,0.004512961699881337,600000,45,0,10,nan,,
4908,1280.6400077342987,1280.6400077342987,1,0.05,0.004871812246909196,600000,42,0,10,nan,,
4909,1295.8500056266785,1295.8500056266785,1,0.05,0.003947683648827176,600000,25,0,10,nan,,
4910,1289.2599980831146,1289.2599980831146,1,0.05,0.005760880769230425,600000,32,0,10,nan,,
4911,1289.0900018811226,1289.0900018811226,1,0.05,0.006581245310371742,600000,32,0,10,nan,,
4912,1290.190004825592,1290.190004825592,1,0.05,0.004326043563196436,600000,31,0,10,nan,,
4913,1294.0299932956696,1294.0299932956696,1,0.05,0.006537386881453651,600000,27,0,10,nan,,
4914,1292.1000049114227,1292.1000049114227,1,0.05,0.004656265290187938,600000,29,0,10,nan,,
4915,1292.1000049114227,1292.1000049114227,1,0.05,0.004344380128064326,600000,29,0,10,nan,,
4916,1292.2599967122078,1292.2599967122078,1,0.05,0.005327058141119778,600000,30,0,10,nan,,
4917,1291.0100075006485,1291.0100075006485,1,0.05,0.0047169421533388755,600000,30,0,10,nan,,
4918,1273.0899909734726,1273.0899909734726,1,0.05,0.006648045140676773,600000,52,0,10,nan,,
4919,1289.489995777607,1289.489995777607,1,0.05,0.0046436270931735635,600000,32,0,10,nan,,
4920,1277.0200011730194,1277.0200011730194,1,0.05,0.004876303758161764,600000,47,0,10,nan,,
4921,1294.1000061035156,1294.1000061035156,1,0.05,0.007553400638114128,600000,27,0,10,nan,,
4922,1256.1199981570244,1256.1199981570244,1,0.05,0.004668370920366475,600000,58,2,10,nan,,
4923,1293.230011343956,1293.230011343956,1,0.05,0.008558047602751426,600000,29,0,10,nan,,
4924,1287.2999920248985,1287.2999920248985,1,0.05,0.00330127470402254,600000,34,0,10,nan,,
4925,1295.9300141334534,1295.9300141334534,1,0.05,0.004364951901758711,600000,25,0,10,nan,,
4926,1286.8000102639198,1286.8000102639198,1,0.05,0.0036693765367898676,600000,36,0,10,nan,,
4927,1288.169987499714,1288.169987499714,1,0.05,0.004477815443856848,600000,35,0,10,nan,,
4928,1294.1400060653687,1294.1400060653687,1,0.05,0.003942906923059907,600000,27,0,10,nan,,
4929,1284.5599867105484,1284.5599867105484,1,0.05,0.0033521823740253844,600000,38,0,10,nan,,
4930,1230.2999851703644,1230.2999851703644,1,0.05,0.006282926586988781,600000,54,8,10,nan,,
4931,1148.3799867033958,1148.3799867033958,1,0.05,0.005545479891059751,600000,179,0,10,nan,,
4932,1273.1400102972984,1273.1400102972984,1,0.05,0.0056030218346187705,600000,49,0,10,nan,,
4933,1291.8400027751923,1291.8400027751923,1,0.05,0.005465419164725712,600000,31,0,10,nan,,
4934,1293.8800040483475,1293.8800040483475,1,0.05,0.005456483423975962,600000,28,0,10,nan,,
4935,1273.7100046873093,1273.7100046873093,1,0.05,0.004891670147816722,600000,49,0,10,nan,,
4936,1290.6300048828125,1290.6300048828125,1,0.05,0.004332184492211256,600000,31,0,10,nan,,
4937,1293.8499948978424,1293.8499948978424,1,0.05,0.0060949620923825675,600000,28,0,10,nan,,
